STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19900917 20:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19900920 17:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901001 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901003 08:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901003 08:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901007 14:30,-9999, , , ,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901007 14:45,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901007 15:00,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901007 15:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901007 15:30,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901007 16:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 19:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 19:45,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 20:00,-9999, , , ,12.70, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 20:15,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 20:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 21:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 21:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 22:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 22:15,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 22:30,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901008 22:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901009 01:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901017 16:15,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901022 13:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901101 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901104 01:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901104 03:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901104 04:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901104 04:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901104 05:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901104 06:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901104 07:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901104 08:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 05:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 06:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 07:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 07:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 07:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 08:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 08:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 08:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 10:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 11:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 12:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 13:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 13:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 14:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 15:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 16:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 17:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 17:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 18:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901108 20:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901110 14:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901122 07:45,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901122 08:00,-9999, , , ,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901122 08:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901122 08:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901122 10:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901126 13:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901126 13:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901127 10:45,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901201 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901202 11:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901202 13:15,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901202 13:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901202 17:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901216 03:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901216 08:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901217 14:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901218 02:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901226 14:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901226 16:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901227 10:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901228 23:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901229 03:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901229 05:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19901229 07:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910101 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910102 22:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910105 11:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910105 22:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910106 04:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910106 05:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910106 10:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910108 12:00,-9999, , , ,25399.75,[, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910201 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910204 09:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910204 10:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910204 12:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910204 12:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910204 14:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910205 09:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910205 11:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910221 21:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910221 22:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910221 22:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910221 23:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 00:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 01:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 01:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 01:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 02:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 02:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 03:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 03:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910222 05:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910301 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910301 04:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910315 09:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910315 11:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910316 14:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910316 17:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910317 01:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910322 02:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910327 03:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910327 03:30,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910327 04:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910401 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910406 11:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910411 21:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910411 21:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910411 21:45,-9999, , , ,20.32, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910411 22:00,-9999, , , ,17.78, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910411 22:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910411 22:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910412 09:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910413 07:30,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910413 08:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910413 10:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910413 10:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910413 11:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910417 16:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910417 16:30,-9999, , , ,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910417 16:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910424 20:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910424 20:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910428 12:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910428 13:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910428 13:15,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910428 13:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910428 14:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910428 16:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910501 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910502 15:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910502 16:00,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910502 16:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910502 16:30,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910502 16:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910503 00:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910503 00:30,-9999, , , ,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910503 00:45,-9999, , , ,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910503 01:00,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910504 15:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910504 15:45,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910504 16:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910508 02:15,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910508 02:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910508 03:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910508 04:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910508 05:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910508 07:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910514 15:30,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910514 15:45,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910514 16:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910514 16:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910514 16:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910514 18:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910518 14:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910518 14:30,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910519 15:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910519 17:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910519 17:15,-9999, , , ,25.40, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910519 17:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910520 14:00,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910524 16:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910524 17:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910524 18:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910524 18:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910524 19:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910524 19:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910524 20:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910524 20:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910525 03:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910525 05:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910527 10:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910601 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910602 16:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910602 16:15,-9999, , , ,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910602 18:00,-9999, , , ,12.70, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910602 18:15,-9999, , , ,25.40, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910602 18:30,-9999, , , ,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910602 18:45,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910602 21:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910602 22:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910603 01:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910603 02:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910603 03:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910607 05:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910616 09:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910620 09:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910622 18:00,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910622 18:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910622 18:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910622 20:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910622 22:15,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910622 22:30,-9999, , , ,7.62, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910622 22:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910622 23:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910629 15:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910701 00:15,-9999, , , ,0.00,g, ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910726 06:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910727 14:45,-9999, , , ,5.08, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910727 15:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910727 15:15,-9999, , , ,10.16, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910727 18:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910728 01:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910728 01:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910728 02:30,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910728 05:00,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910728 05:15,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910728 06:45,-9999, , , ,2.54, , ,HT
COOP:413691,GRAPEVINE DAM TX US,178.3,32.96667,-97.05,19910801 00:15,-9999, , , ,0.00,g, ,HT
